DATE_ID,ORDER_DATE,SHIP_DATE,YEAR,DAY_NAME,DELIVERY_DAYS,SHIPPING_COST
433,2013-08-27,2013-08-31,2013,Tuesday,4 days,279.11
434,2014-12-24,2014-12-29,2014,Wednesday,5 days,278.98
435,2014-01-29,2014-01-31,2014,Wednesday,2 days,278.75
436,2015-05-15,2015-05-15,2015,Friday,0 days,2.83
437,2013-06-12,2013-06-14,2013,Wednesday,2 days,336.65
438,2015-03-17,2015-03-22,2015,Tuesday,5 days,336.02
439,2013-11-13,2013-11-17,2013,Wednesday,4 days,335.95
440,2014-05-03,2014-05-07,2014,Saturday,4 days,1.35
441,2015-09-17,2015-09-19,2015,Thursday,2 days,1.31
442,2015-05-16,2015-05-19,2015,Saturday,3 days,334.23
443,2013-11-09,2013-11-13,2013,Saturday,4 days,1.3
444,2015-12-22,2015-12-24,2015,Tuesday,2 days,333.148
445,2014-09-14,2014-09-14,2014,Sunday,0 days,333.1
446,2014-01-07,2014-01-13,2014,Tuesday,6 days,333.06
447,2015-06-27,2015-06-27,2015,Saturday,0 days,333.02
448,2013-07-13,2013-07-16,2013,Saturday,3 days,332.96
449,2015-02-11,2015-02-11,2015,Wednesday,0 days,332.2
450,2015-05-29,2015-06-05,2015,Friday,7 days,332.14
451,2015-04-16,2015-04-18,2015,Thursday,2 days,332.13
452,2015-11-27,2015-11-29,2015,Friday,2 days,330.51
453,2012-11-08,2012-11-10,2012,Thursday,2 days,330.01
454,2015-09-18,2015-09-18,2015,Friday,0 days,329.73
455,2015-02-24,2015-02-27,2015,Tuesday,3 days,329.577
456,2014-09-03,2014-09-05,2014,Wednesday,2 days,328.659
457,2014-12-23,2014-12-25,2014,Tuesday,2 days,328.35
458,2015-06-17,2015-06-19,2015,Wednesday,2 days,327.94
459,2015-03-15,2015-03-17,2015,Sunday,2 days,327.81
460,2015-07-12,2015-07-13,2015,Sunday,1 days,327.55
461,2015-06-09,2015-06-12,2015,Tuesday,3 days,327.11
462,2015-10-15,2015-10-17,2015,Thursday,2 days,326.35
463,2015-08-06,2015-08-09,2015,Thursday,3 days,326.32
464,2013-12-25,2013-12-28,2013,Wednesday,3 days,326.27
465,2013-12-07,2013-12-07,2013,Saturday,0 days,326.27
466,2014-05-16,2014-05-20,2014,Friday,4 days,326.05
467,2014-06-17,2014-06-18,2014,Tuesday,1 days,325.93
468,2015-11-03,2015-11-07,2015,Tuesday,4 days,325.54
469,2013-05-28,2013-05-31,2013,Tuesday,3 days,325.45
470,2014-08-17,2014-08-20,2014,Sunday,3 days,325.32
471,2012-06-02,2012-06-04,2012,Saturday,2 days,325.04
472,2012-07-13,2012-07-14,2012,Friday,1 days,324.98
473,2013-11-09,2013-11-13,2013,Saturday,4 days,1.24
474,2012-10-16,2012-10-23,2012,Tuesday,7 days,324.09
475,2012-11-13,2012-11-19,2012,Tuesday,6 days,323.75
476,2015-07-14,2015-07-18,2015,Tuesday,4 days,321.54
477,2015-06-03,2015-06-05,2015,Wednesday,2 days,321.421
478,2015-12-15,2015-12-17,2015,Tuesday,2 days,321.36
479,2015-06-28,2015-06-28,2015,Sunday,0 days,321.23
480,2015-12-20,2015-12-24,2015,Sunday,4 days,320.956
481,2013-02-05,2013-02-08,2013,Tuesday,3 days,320.92
482,2012-01-21,2012-01-27,2012,Saturday,6 days,320.376
483,2013-08-03,2013-08-05,2013,Saturday,2 days,320.29
484,2015-10-27,2015-10-31,2015,Tuesday,4 days,320.28
485,2013-02-26,2013-03-04,2013,Tuesday,6 days,320.27
486,2013-06-11,2013-06-12,2013,Tuesday,1 days,319.58
487,2012-02-23,2012-02-26,2012,Thursday,3 days,319.53
488,2012-09-21,2012-09-28,2012,Friday,7 days,1.22
489,2014-07-20,2014-07-27,2014,Sunday,7 days,318.169
490,2014-03-29,2014-04-01,2014,Saturday,3 days,318.08
491,2015-10-23,2015-10-25,2015,Friday,2 days,317.81
492,2015-06-24,2015-06-26,2015,Wednesday,2 days,317.165
493,2014-10-30,2014-11-05,2014,Thursday,6 days,316.764
494,2013-12-13,2013-12-15,2013,Friday,2 days,316.66
495,2014-05-04,2014-05-06,2014,Sunday,2 days,316.59
496,2012-09-21,2012-09-28,2012,Friday,7 days,1.16
497,2012-09-07,2012-09-09,2012,Friday,2 days,315.57
498,2013-04-22,2013-04-26,2013,Monday,4 days,315.29
499,2014-10-30,2014-11-04,2014,Thursday,5 days,314.81
500,2012-04-15,2012-04-16,2012,Sunday,1 days,314.7
501,2014-09-12,2014-09-17,2014,Friday,5 days,1.11
502,2014-12-18,2014-12-22,2014,Thursday,4 days,498.7
503,2015-10-31,2015-11-04,2015,Saturday,4 days,314.15
504,2014-04-12,2014-04-14,2014,Saturday,2 days,313.71
505,2014-11-11,2014-11-11,2014,Tuesday,0 days,313.66
506,2013-10-13,2013-10-17,2013,Sunday,4 days,313.58
507,2013-10-13,2013-10-16,2013,Sunday,3 days,313.52
508,2015-01-30,2015-02-03,2015,Friday,4 days,313.45
509,2013-10-12,2013-10-16,2013,Saturday,4 days,313.31
510,2015-06-06,2015-06-07,2015,Saturday,1 days,137.41
511,2015-11-20,2015-11-24,2015,Friday,4 days,83.56
512,2014-09-19,2014-09-23,2014,Friday,4 days,311.14
513,2013-12-31,2014-01-05,2013,Tuesday,5 days,310.748
514,2015-12-29,2015-12-31,2015,Tuesday,2 days,310.17
515,2014-11-15,2014-11-19,2014,Saturday,4 days,309.748
516,2012-12-19,2012-12-22,2012,Wednesday,3 days,63.82
517,2015-05-19,2015-05-21,2015,Tuesday,2 days,48.59
518,2015-09-08,2015-09-11,2015,Tuesday,3 days,309.11
519,2014-06-17,2014-06-19,2014,Tuesday,2 days,309.0
520,2012-12-07,2012-12-07,2012,Friday,0 days,308.658
521,2015-09-19,2015-09-21,2015,Saturday,2 days,307.98
522,2014-09-26,2014-10-01,2014,Friday,5 days,22.1
523,2015-02-10,2015-02-14,2015,Tuesday,4 days,307.83
524,2015-02-08,2015-02-11,2015,Sunday,3 days,307.43
525,2014-08-05,2014-08-07,2014,Tuesday,2 days,307.25
526,2015-04-15,2015-04-18,2015,Wednesday,3 days,305.98
527,2013-11-07,2013-11-12,2013,Thursday,5 days,18.31
528,2015-05-05,2015-05-07,2015,Tuesday,2 days,305.27
529,2014-11-04,2014-11-06,2014,Tuesday,2 days,305.25
530,2015-06-10,2015-06-12,2015,Wednesday,2 days,305.2
531,2013-08-31,2013-09-02,2013,Saturday,2 days,305.16
532,2014-06-20,2014-06-22,2014,Friday,2 days,304.95
533,2015-08-23,2015-08-28,2015,Sunday,5 days,304.75
534,2013-05-28,2013-05-29,2013,Tuesday,1 days,304.53
535,2015-05-19,2015-05-21,2015,Tuesday,2 days,304.5
536,2014-04-29,2014-04-30,2014,Tuesday,1 days,304.36
537,2014-12-23,2014-12-25,2014,Tuesday,2 days,304.16
538,2015-10-12,2015-10-15,2015,Monday,3 days,303.649
539,2015-04-15,2015-04-17,2015,Wednesday,2 days,303.631
540,2015-11-28,2015-12-03,2015,Saturday,5 days,303.59
541,2013-05-11,2013-05-13,2013,Saturday,2 days,303.45
542,2014-06-18,2014-06-24,2014,Wednesday,6 days,302.99
543,2013-05-04,2013-05-06,2013,Saturday,2 days,302.82
544,2012-11-10,2012-11-14,2012,Saturday,4 days,302.61
545,2015-12-24,2015-12-24,2015,Thursday,0 days,302.55
546,2015-05-15,2015-05-19,2015,Friday,4 days,302.477
547,2015-12-09,2015-12-12,2015,Wednesday,3 days,302.14
548,2012-12-06,2012-12-10,2012,Thursday,4 days,302.01
549,2012-02-25,2012-02-25,2012,Saturday,0 days,241.33
550,2013-03-28,2013-04-02,2013,Thursday,5 days,17.4
551,2015-09-16,2015-09-20,2015,Wednesday,4 days,240.32
552,2014-07-08,2014-07-11,2014,Tuesday,3 days,240.17
553,2013-06-25,2013-07-01,2013,Tuesday,6 days,11.27
554,2014-12-31,2015-01-01,2014,Wednesday,1 days,240.092
555,2015-09-16,2015-09-21,2015,Wednesday,5 days,7.84
556,2015-01-29,2015-02-02,2015,Thursday,4 days,239.83
557,2012-09-07,2012-09-09,2012,Friday,2 days,239.71
558,2015-02-17,2015-02-21,2015,Tuesday,4 days,239.69
559,2013-05-30,2013-06-02,2013,Thursday,3 days,239.69
560,2014-01-02,2014-01-04,2014,Thursday,2 days,239.62
561,2013-11-23,2013-11-25,2013,Saturday,2 days,239.217
562,2015-04-11,2015-04-17,2015,Saturday,6 days,239.04
563,2013-08-03,2013-08-07,2013,Saturday,4 days,238.95
564,2015-11-18,2015-11-22,2015,Wednesday,4 days,238.9
565,2012-12-12,2012-12-16,2012,Wednesday,4 days,238.76
566,2015-06-20,2015-06-23,2015,Saturday,3 days,238.52
567,2015-04-15,2015-04-18,2015,Wednesday,3 days,5.26
568,2014-05-21,2014-05-25,2014,Wednesday,4 days,238.34
569,2015-10-03,2015-10-07,2015,Saturday,4 days,238.23
570,2012-12-25,2012-12-30,2012,Tuesday,5 days,238.03
571,2015-09-24,2015-10-01,2015,Thursday,7 days,237.78
572,2013-06-25,2013-07-01,2013,Tuesday,6 days,4.77
573,2015-08-26,2015-08-28,2015,Wednesday,2 days,237.38
574,2015-11-18,2015-11-21,2015,Wednesday,3 days,237.28
575,2013-12-01,2013-12-07,2013,Sunday,6 days,237.05
576,2015-09-06,2015-09-06,2015,Sunday,0 days,236.79
577,2015-09-30,2015-10-02,2015,Wednesday,2 days,236.69
578,2015-03-31,2015-04-02,2015,Tuesday,2 days,4.69
579,2013-09-26,2013-09-28,2013,Thursday,2 days,236.564
580,2015-12-30,2016-01-02,2015,Wednesday,3 days,236.49
581,2015-01-20,2015-01-25,2015,Tuesday,5 days,236.26
582,2014-07-15,2014-07-18,2014,Tuesday,3 days,236.23
583,2012-02-28,2012-03-02,2012,Tuesday,3 days,236.16
584,2015-03-31,2015-03-31,2015,Tuesday,0 days,236.13
585,2014-06-03,2014-06-06,2014,Tuesday,3 days,236.06
586,2014-03-05,2014-03-12,2014,Wednesday,7 days,235.88
587,2012-11-15,2012-11-19,2012,Thursday,4 days,4.4
588,2015-10-15,2015-10-17,2015,Thursday,2 days,235.46
589,2012-05-22,2012-05-22,2012,Tuesday,0 days,235.28
590,2013-05-10,2013-05-15,2013,Friday,5 days,4.29
591,2015-08-29,2015-09-03,2015,Saturday,5 days,235.076
592,2015-06-21,2015-06-22,2015,Sunday,1 days,234.96
593,2015-05-08,2015-05-13,2015,Friday,5 days,234.85
594,2014-08-19,2014-08-20,2014,Tuesday,1 days,234.85
595,2014-06-27,2014-06-27,2014,Friday,0 days,234.79
596,2012-01-24,2012-01-24,2012,Tuesday,0 days,234.73
597,2013-03-28,2013-04-02,2013,Thursday,5 days,2.25
598,2015-12-04,2015-12-08,2015,Friday,4 days,234.67
599,2014-06-28,2014-07-04,2014,Saturday,6 days,234.61
600,2013-05-24,2013-05-26,2013,Friday,2 days,234.28
601,2015-12-08,2015-12-14,2015,Tuesday,6 days,234.16
602,2013-12-11,2013-12-15,2013,Wednesday,4 days,234.15
603,2015-03-05,2015-03-07,2015,Thursday,2 days,234.15
604,2014-06-25,2014-06-29,2014,Wednesday,4 days,234.13
605,2012-12-26,2012-12-28,2012,Wednesday,2 days,278.34
606,2013-11-30,2013-12-04,2013,Saturday,4 days,278.13
607,2014-05-21,2014-05-23,2014,Wednesday,2 days,277.925
608,2013-11-07,2013-11-12,2013,Thursday,5 days,2.04
609,2015-06-27,2015-06-28,2015,Saturday,1 days,277.29
610,2015-09-20,2015-09-26,2015,Sunday,6 days,1.94
611,2014-07-25,2014-07-28,2014,Friday,3 days,276.713
612,2015-11-20,2015-11-24,2015,Friday,4 days,1.6
613,2012-10-26,2012-10-28,2012,Friday,2 days,276.29
614,2013-11-07,2013-11-12,2013,Thursday,5 days,1.59
615,2013-12-26,2013-12-27,2013,Thursday,1 days,275.91
616,2012-12-19,2012-12-22,2012,Wednesday,3 days,1.39
617,2013-05-07,2013-05-10,2013,Tuesday,3 days,275.57
618,2012-01-08,2012-01-12,2012,Sunday,4 days,275.52
619,2014-12-19,2014-12-22,2014,Friday,3 days,55.53
620,2015-04-09,2015-04-13,2015,Thursday,4 days,34.03
621,2012-06-17,2012-06-19,2012,Sunday,2 days,274.63
622,2013-01-09,2013-01-10,2013,Wednesday,1 days,274.58
623,2015-02-11,2015-02-15,2015,Wednesday,4 days,273.88
624,2012-07-17,2012-07-17,2012,Tuesday,0 days,31.15
625,2013-04-12,2013-04-14,2013,Friday,2 days,273.63
626,2015-01-03,2015-01-04,2015,Saturday,1 days,273.57
627,2015-04-09,2015-04-13,2015,Thursday,4 days,25.05
628,2015-12-13,2015-12-19,2015,Sunday,6 days,271.59
629,2015-07-03,2015-07-06,2015,Friday,3 days,17.38
630,2015-08-18,2015-08-24,2015,Tuesday,6 days,13.93
631,2015-10-07,2015-10-08,2015,Wednesday,1 days,271.01
632,2014-06-20,2014-06-24,2014,Friday,4 days,270.65
633,2015-07-11,2015-07-14,2015,Saturday,3 days,270.56
634,2015-04-24,2015-04-27,2015,Friday,3 days,270.26
635,2012-05-03,2012-05-07,2012,Thursday,4 days,269.94
636,2012-10-05,2012-10-09,2012,Friday,4 days,269.89
637,2015-11-12,2015-11-16,2015,Thursday,4 days,269.764
638,2015-12-17,2015-12-19,2015,Thursday,2 days,269.525
639,2015-08-18,2015-08-24,2015,Tuesday,6 days,10.69
640,2014-04-05,2014-04-08,2014,Saturday,3 days,268.19
641,2015-09-19,2015-09-19,2015,Saturday,0 days,268.13
642,2014-12-19,2014-12-22,2014,Friday,3 days,7.16
643,2015-07-10,2015-07-14,2015,Friday,4 days,268.04
644,2015-10-06,2015-10-12,2015,Tuesday,6 days,267.93
645,2014-06-01,2014-06-07,2014,Sunday,6 days,267.784
646,2013-08-20,2013-08-22,2013,Tuesday,2 days,267.64
647,2012-08-29,2012-08-29,2012,Wednesday,0 days,266.4
648,2013-12-04,2013-12-05,2013,Wednesday,1 days,266.02
649,2015-10-13,2015-10-18,2015,Tuesday,5 days,266.0
650,2014-12-19,2014-12-21,2014,Friday,2 days,265.85
651,2013-06-16,2013-06-22,2013,Sunday,6 days,265.46
652,2014-08-20,2014-08-20,2014,Wednesday,0 days,265.14
653,2013-06-21,2013-06-25,2013,Friday,4 days,264.888
654,2013-05-23,2013-05-25,2013,Thursday,2 days,264.428
655,2014-04-30,2014-05-03,2014,Wednesday,3 days,263.82
656,2013-06-15,2013-06-15,2013,Saturday,0 days,263.71
657,2014-12-19,2014-12-22,2014,Friday,3 days,4.12
658,2014-12-18,2014-12-22,2014,Thursday,4 days,263.47
659,2015-07-21,2015-07-25,2015,Tuesday,4 days,263.01
660,2014-02-08,2014-02-09,2014,Saturday,1 days,262.66
661,2012-10-26,2012-10-28,2012,Friday,2 days,262.52
662,2014-12-19,2014-12-22,2014,Friday,3 days,3.1
663,2014-02-26,2014-03-01,2014,Wednesday,3 days,262.111
664,2012-11-25,2012-11-29,2012,Sunday,4 days,262.11
665,2013-08-20,2013-08-24,2013,Tuesday,4 days,261.87
666,2013-05-24,2013-05-28,2013,Friday,4 days,261.52
667,2012-11-03,2012-11-07,2012,Saturday,4 days,261.262
668,2012-09-21,2012-09-26,2012,Friday,5 days,261.08
669,2014-10-17,2014-10-19,2014,Friday,2 days,260.6
670,2014-12-19,2014-12-22,2014,Friday,3 days,2.56
671,2014-06-05,2014-06-09,2014,Thursday,4 days,260.29
672,2014-05-14,2014-05-16,2014,Wednesday,2 days,259.97
673,2014-12-19,2014-12-22,2014,Friday,3 days,2.36
674,2015-07-03,2015-07-06,2015,Friday,3 days,1.74
675,2014-10-21,2014-10-24,2014,Tuesday,3 days,259.57
676,2015-08-11,2015-08-14,2015,Tuesday,3 days,259.34
677,2014-05-04,2014-05-08,2014,Sunday,4 days,259.249
678,2014-07-15,2014-07-15,2014,Tuesday,0 days,259.12
679,2014-12-19,2014-12-22,2014,Friday,3 days,1.52
680,2015-12-02,2015-12-06,2015,Wednesday,4 days,258.96
681,2015-01-08,2015-01-13,2015,Thursday,5 days,258.835
682,2014-07-01,2014-07-04,2014,Tuesday,3 days,1.34
683,2015-06-27,2015-06-27,2015,Saturday,0 days,258.02
684,2012-03-11,2012-03-16,2012,Sunday,5 days,257.63
685,2014-01-15,2014-01-21,2014,Wednesday,6 days,257.24
686,2013-08-28,2013-09-02,2013,Wednesday,5 days,257.16
687,2012-11-18,2012-11-20,2012,Sunday,2 days,257.16
688,2015-12-24,2015-12-28,2015,Thursday,4 days,256.87
689,2013-06-16,2013-06-20,2013,Sunday,4 days,256.7
690,2014-07-11,2014-07-15,2014,Friday,4 days,256.64
691,2013-05-22,2013-05-25,2013,Wednesday,3 days,256.26
692,2015-08-05,2015-08-09,2015,Wednesday,4 days,255.92
693,2015-08-12,2015-08-15,2015,Wednesday,3 days,255.69
694,2013-12-26,2013-12-28,2013,Thursday,2 days,255.57
695,2014-01-05,2014-01-10,2014,Sunday,5 days,255.56
696,2015-12-29,2015-12-31,2015,Tuesday,2 days,255.42
697,2014-12-16,2014-12-20,2014,Tuesday,4 days,255.36
698,2014-02-27,2014-03-04,2014,Thursday,5 days,255.36
699,2013-07-04,2013-07-04,2013,Thursday,0 days,255.173
700,2013-08-20,2013-08-24,2013,Tuesday,4 days,254.92
701,2015-11-01,2015-11-05,2015,Sunday,4 days,1.26
702,2013-07-03,2013-07-07,2013,Wednesday,4 days,254.54
703,2015-11-29,2015-12-04,2015,Sunday,5 days,254.47
704,2012-04-07,2012-04-12,2012,Saturday,5 days,254.37
705,2015-11-20,2015-11-23,2015,Friday,3 days,7.14
706,2013-05-09,2013-05-13,2013,Thursday,4 days,6.96
707,2013-11-19,2013-11-23,2013,Tuesday,4 days,253.95
708,2015-09-01,2015-09-01,2015,Tuesday,0 days,253.73
709,2014-11-04,2014-11-08,2014,Tuesday,4 days,253.5
710,2015-11-20,2015-11-23,2015,Friday,3 days,2.31
711,2014-11-19,2014-11-24,2014,Wednesday,5 days,253.26
712,2015-12-31,2016-01-03,2015,Thursday,3 days,253.254
713,2014-11-14,2014-11-20,2014,Friday,6 days,1.18
714,2013-02-01,2013-02-04,2013,Friday,3 days,253.09
715,2014-03-19,2014-03-19,2014,Wednesday,0 days,253.03
716,2013-03-21,2013-03-23,2013,Thursday,2 days,252.9
717,2015-05-24,2015-05-29,2015,Sunday,5 days,252.36
718,2014-06-14,2014-06-16,2014,Saturday,2 days,252.17
719,2012-03-04,2012-03-07,2012,Sunday,3 days,55.01
720,2012-03-04,2012-03-07,2012,Sunday,3 days,10.13
721,2012-03-04,2012-03-07,2012,Sunday,3 days,8.02
722,2014-12-09,2014-12-11,2014,Tuesday,2 days,251.57
723,2014-10-09,2014-10-14,2014,Thursday,5 days,251.052
724,2014-10-16,2014-10-18,2014,Thursday,2 days,250.36
725,2012-12-23,2012-12-27,2012,Sunday,4 days,250.06
726,2014-04-16,2014-04-19,2014,Wednesday,3 days,250.029
727,2012-08-08,2012-08-08,2012,Wednesday,0 days,249.639
728,2012-03-04,2012-03-07,2012,Sunday,3 days,7.52
729,2012-10-18,2012-10-23,2012,Thursday,5 days,248.91
730,2012-02-23,2012-02-26,2012,Thursday,3 days,248.81
731,2012-03-09,2012-03-11,2012,Friday,2 days,248.59
732,2015-01-25,2015-01-29,2015,Sunday,4 days,248.41
733,2015-06-18,2015-06-18,2015,Thursday,0 days,247.99
734,2012-12-23,2012-12-29,2012,Sunday,6 days,247.7
735,2014-01-08,2014-01-11,2014,Wednesday,3 days,246.726
736,2014-01-04,2014-01-10,2014,Saturday,6 days,246.387
737,2015-01-31,2015-02-04,2015,Saturday,4 days,246.17
738,2012-11-03,2012-11-05,2012,Saturday,2 days,246.09
739,2015-09-05,2015-09-09,2015,Saturday,4 days,6.44
740,2014-09-24,2014-09-24,2014,Wednesday,0 days,246.05
741,2012-06-21,2012-06-26,2012,Thursday,5 days,246.05
742,2013-08-30,2013-09-02,2013,Friday,3 days,245.86
743,2014-06-17,2014-06-19,2014,Tuesday,2 days,245.83
744,2015-11-20,2015-11-22,2015,Friday,2 days,4.31
745,2013-12-18,2013-12-22,2013,Wednesday,4 days,245.57
746,2014-09-25,2014-10-01,2014,Thursday,6 days,245.57
747,2015-03-24,2015-03-28,2015,Tuesday,4 days,245.067
748,2014-01-31,2014-02-02,2014,Friday,2 days,3.66
749,2012-12-02,2012-12-02,2012,Sunday,0 days,244.67
750,2015-05-28,2015-06-01,2015,Thursday,4 days,244.5
751,2015-06-14,2015-06-17,2015,Sunday,3 days,244.3
752,2012-11-11,2012-11-15,2012,Sunday,4 days,244.07
753,2014-05-31,2014-06-05,2014,Saturday,5 days,244.03
754,2012-03-04,2012-03-07,2012,Sunday,3 days,1.91
755,2012-08-16,2012-08-18,2012,Thursday,2 days,243.85
756,2013-03-06,2013-03-11,2013,Wednesday,5 days,243.793
757,2015-11-20,2015-11-22,2015,Friday,2 days,1.85
758,2015-08-06,2015-08-06,2015,Thursday,0 days,243.57
759,2015-06-18,2015-06-21,2015,Thursday,3 days,243.14
760,2015-12-31,2016-01-01,2015,Thursday,1 days,243.11
761,2013-09-24,2013-09-28,2013,Tuesday,4 days,243.059
762,2014-02-18,2014-02-23,2014,Tuesday,5 days,242.9
763,2015-11-20,2015-11-22,2015,Friday,2 days,1.74
764,2015-11-20,2015-11-22,2015,Friday,2 days,1.54
765,2015-11-24,2015-11-26,2015,Tuesday,2 days,242.57
766,2015-09-23,2015-09-29,2015,Wednesday,6 days,242.38
767,2015-11-04,2015-11-07,2015,Wednesday,3 days,242.18
768,2015-09-01,2015-09-04,2015,Tuesday,3 days,241.89
769,2013-09-10,2013-09-15,2013,Tuesday,5 days,1.52
770,2014-01-21,2014-01-21,2014,Tuesday,0 days,59.79
771,2015-04-17,2015-04-20,2015,Friday,3 days,241.537
772,2014-03-08,2014-03-08,2014,Saturday,0 days,241.34
773,2015-03-24,2015-03-30,2015,Tuesday,6 days,216.06
774,2015-11-06,2015-11-08,2015,Friday,2 days,2.16
775,2013-12-31,2014-01-03,2013,Tuesday,3 days,215.73
776,2015-08-25,2015-08-30,2015,Tuesday,5 days,1.62
777,2015-08-25,2015-08-30,2015,Tuesday,5 days,1.25
778,2015-04-09,2015-04-13,2015,Thursday,4 days,215.54
779,2015-10-04,2015-10-05,2015,Sunday,1 days,215.4
780,2013-11-10,2013-11-17,2013,Sunday,7 days,215.35
781,2015-10-17,2015-10-20,2015,Saturday,3 days,215.33
782,2015-12-04,2015-12-07,2015,Friday,3 days,215.128
783,2013-10-25,2013-10-25,2013,Friday,0 days,215.0
784,2012-09-20,2012-09-25,2012,Thursday,5 days,214.97
785,2012-11-10,2012-11-17,2012,Saturday,7 days,214.883
786,2013-12-07,2013-12-09,2013,Saturday,2 days,121.91
787,2013-03-13,2013-03-15,2013,Wednesday,2 days,214.54
788,2015-12-25,2016-01-01,2015,Friday,7 days,121.83
789,2012-12-28,2012-12-30,2012,Friday,2 days,214.422
790,2015-10-14,2015-10-16,2015,Wednesday,2 days,116.69
791,2015-01-28,2015-02-04,2015,Wednesday,7 days,214.21
792,2014-11-13,2014-11-18,2014,Thursday,5 days,214.13
793,2015-09-03,2015-09-07,2015,Thursday,4 days,74.59
794,2013-08-15,2013-08-19,2013,Thursday,4 days,213.93
795,2015-07-14,2015-07-16,2015,Tuesday,2 days,213.775
796,2013-01-12,2013-01-17,2013,Saturday,5 days,213.5
797,2013-04-25,2013-04-25,2013,Thursday,0 days,213.37
798,2014-10-14,2014-10-17,2014,Tuesday,3 days,213.19
799,2013-05-07,2013-05-10,2013,Tuesday,3 days,213.19
800,2012-08-07,2012-08-07,2012,Tuesday,0 days,213.03
801,2012-12-16,2012-12-20,2012,Sunday,4 days,212.94
802,2015-11-24,2015-11-28,2015,Tuesday,4 days,26.17
803,2012-11-14,2012-11-18,2012,Wednesday,4 days,212.87
804,2013-11-05,2013-11-08,2013,Tuesday,3 days,212.86
805,2013-01-06,2013-01-09,2013,Sunday,3 days,212.76
806,2012-11-28,2012-12-05,2012,Wednesday,7 days,17.88
807,2012-09-22,2012-09-26,2012,Saturday,4 days,212.72
808,2013-08-28,2013-08-30,2013,Wednesday,2 days,212.15
809,2015-03-09,2015-03-16,2015,Monday,7 days,12.9
810,2013-11-10,2013-11-15,2013,Sunday,5 days,5.46
811,2015-06-17,2015-06-21,2015,Wednesday,4 days,211.7
812,2013-06-05,2013-06-11,2013,Wednesday,6 days,211.56
813,2014-05-03,2014-05-04,2014,Saturday,1 days,211.554
814,2014-10-02,2014-10-05,2014,Thursday,3 days,211.552
815,2012-12-14,2012-12-18,2012,Friday,4 days,211.36
816,2013-10-25,2013-10-29,2013,Friday,4 days,211.307
817,2014-02-18,2014-02-25,2014,Tuesday,7 days,211.3
818,2015-09-11,2015-09-12,2015,Friday,1 days,211.17
819,2014-10-15,2014-10-19,2014,Wednesday,4 days,211.16
820,2013-12-07,2013-12-09,2013,Saturday,2 days,2.13
821,2014-10-16,2014-10-18,2014,Thursday,2 days,211.08
822,2015-03-11,2015-03-14,2015,Wednesday,3 days,210.795
823,2015-09-17,2015-09-21,2015,Thursday,4 days,210.65
824,2012-11-03,2012-11-05,2012,Saturday,2 days,210.637
825,2015-09-29,2015-10-06,2015,Tuesday,7 days,210.59
826,2015-07-09,2015-07-13,2015,Thursday,4 days,210.22
827,2013-03-19,2013-03-19,2013,Tuesday,0 days,209.96
828,2014-06-13,2014-06-15,2014,Friday,2 days,209.86
829,2014-08-31,2014-09-03,2014,Sunday,3 days,209.73
830,2014-05-24,2014-05-28,2014,Saturday,4 days,209.38
831,2012-06-28,2012-07-03,2012,Thursday,5 days,209.36
832,2012-12-13,2012-12-13,2012,Thursday,0 days,209.316
833,2012-11-28,2012-12-05,2012,Wednesday,7 days,2.12
834,2014-08-12,2014-08-17,2014,Tuesday,5 days,209.29
835,2013-09-10,2013-09-12,2013,Tuesday,2 days,209.07
836,2014-06-11,2014-06-17,2014,Wednesday,6 days,208.88
837,2014-10-24,2014-10-24,2014,Friday,0 days,208.56
838,2014-06-11,2014-06-15,2014,Wednesday,4 days,208.39
839,2013-09-20,2013-09-22,2013,Friday,2 days,208.31
840,2015-05-15,2015-05-17,2015,Friday,2 days,208.13
841,2014-02-20,2014-02-27,2014,Thursday,7 days,1.72
842,2012-12-09,2012-12-12,2012,Sunday,3 days,207.93
843,2014-10-18,2014-10-22,2014,Saturday,4 days,207.892
844,2014-11-29,2014-12-04,2014,Saturday,5 days,207.81
845,2015-12-24,2015-12-28,2015,Thursday,4 days,207.49
846,2013-02-05,2013-02-10,2013,Tuesday,5 days,207.44
847,2013-12-07,2013-12-09,2013,Saturday,2 days,1.53
848,2015-08-28,2015-08-29,2015,Friday,1 days,207.21
