PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,ORDER_PRIORITY,BEST_SELLING,QUANTITY,SHIP_MODE
FUR-CH-4544,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,Critical,57,9,First Class
FUR-BO-4848,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,High,76,5,First Class
TEC-CO-6010,"Sharp Wireless Fax, Digital",Technology,Copiers,High,62,10,Standard Class
TEC-CO-3596,"Brother Fax Machine, Digital",Technology,Copiers,Critical,65,7,Same Day
TEC-CO-4591,"Hewlett Wireless Fax, Digital",Technology,Copiers,High,57,8,First Class
OFF-AP-3573,"Breville Microwave, White",Office Supplies,Appliances,High,53,9,Second Class
TEC-CO-3688,"Canon Fax Machine, High-Speed",Technology,Copiers,Medium,61,12,Standard Class
FUR-CH-4656,"Hon Executive Leather Armchair, Red",Furniture,Chairs,High,54,6,Standard Class
TEC-PH-3146,"Apple Signal Booster, with Caller ID",Technology,Phones,Critical,83,8,First Class
FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,High,125,5,Same Day
OFF-AP-4966,"KitchenAid Stove, Silver",Office Supplies,Appliances,Critical,44,3,First Class
TEC-CO-3597,"Brother Fax Machine, High-Speed",Technology,Copiers,High,76,5,Same Day
TEC-CO-4792,"HP Wireless Fax, Laser",Technology,Copiers,Critical,56,8,First Class
TEC-CO-4571,"Hewlett Fax and Copier, Color",Technology,Copiers,High,20,8,Same Day
TEC-PH-5839,"Samsung Smart Phone, Cordless",Technology,Phones,High,94,3,First Class
TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones,High,134,8,Standard Class
TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,Medium,158,6,Second Class
TEC-PH-5815,"Samsung Audio Dock, with Caller ID",Technology,Phones,High,51,14,First Class
TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones,Medium,77,6,Second Class
TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones,High,130,5,Standard Class
OFF-AP-4961,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,High,21,6,Second Class
OFF-AP-4733,"Hoover Microwave, White",Office Supplies,Appliances,Critical,32,6,First Class
FUR-BO-5950,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,High,70,6,Standard Class
FUR-BO-5762,"Safco Classic Bookcase, Pine",Furniture,Bookcases,Medium,50,7,Second Class
TEC-PH-5356,"Nokia Smart Phone, with Caller ID",Technology,Phones,Medium,89,6,Second Class
OFF-ST-5691,"Rogers File Cart, Blue",Office Supplies,Storage,Critical,78,11,First Class
FUR-CH-5412,"Novimex Swivel Stool, Black",Furniture,Chairs,Critical,86,8,First Class
FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,Medium,125,5,Second Class
TEC-MA-6138,"StarTech Card Printer, White",Technology,Machines,High,67,10,Second Class
OFF-AP-4745,"Hoover Stove, White",Office Supplies,Appliances,High,77,6,Standard Class
TEC-CO-6009,"Sharp Wireless Fax, Color",Technology,Copiers,Medium,61,9,Standard Class
OFF-AP-4505,"Hamilton Beach Stove, Black",Office Supplies,Appliances,High,44,4,Same Day
TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,Medium,158,4,Second Class
FUR-CH-4532,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,High,63,2,Same Day
TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones,High,130,4,Standard Class
OFF-AP-4745,"Hoover Stove, White",Office Supplies,Appliances,High,77,3,Standard Class
FUR-BO-4861,"Ikea Library with Doors, Mobile",Furniture,Bookcases,Medium,62,8,Standard Class
FUR-BO-3904,"Dania Library with Doors, Traditional",Furniture,Bookcases,Medium,73,11,Standard Class
FUR-TA-5057,"Lesro Conference Table, Adjustable Height",Furniture,Tables,Low,20,5,Standard Class
OFF-AP-4964,"KitchenAid Stove, Black",Office Supplies,Appliances,Medium,48,6,Standard Class
OFF-AP-3576,"Breville Refrigerator, Silver",Office Supplies,Appliances,High,25,4,Standard Class
TEC-PH-5813,"Samsung Audio Dock, Full Size",Technology,Phones,Critical,52,5,Second Class
TEC-PH-5625,Polycom VoiceStation 500 ConferenceÂ phone,Technology,Phones,Low,4,2,Standard Class
OFF-ST-6033,"Smead File Cart, Single Width",Office Supplies,Storage,Critical,183,10,Second Class
FUR-BO-5971,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,Critical,40,5,Same Day
OFF-AP-3874,"Cuisinart Stove, Silver",Office Supplies,Appliances,Medium,37,6,Second Class
TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones,High,134,5,Standard Class
TEC-AC-4186,"Enermax Router, Erganomic",Technology,Accessories,Medium,56,9,Second Class
TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones,Critical,143,2,First Class
FUR-BO-5951,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,Medium,100,3,First Class
OFF-ST-4281,Fellowes Recycled Storage Drawers,Office Supplies,Storage,Medium,5,2,Standard Class
TEC-PH-5841,"Samsung Smart Phone, VoIP",Technology,Phones,Medium,81,9,Second Class
OFF-AP-3865,"Cuisinart Microwave, Red",Office Supplies,Appliances,Critical,27,5,Second Class
OFF-AP-3579,"Breville Stove, Red",Office Supplies,Appliances,Low,27,6,Standard Class
TEC-AC-5224,"Memorex Router, Erganomic",Technology,Accessories,High,83,6,Same Day
FUR-BO-3903,"Dania Library with Doors, Pine",Furniture,Bookcases,High,62,7,First Class
OFF-AR-6111,"Stanley Highlighters, Easy-Erase",Office Supplies,Art,High,35,2,Same Day
TEC-CO-4592,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,High,74,5,First Class
FUR-CH-5775,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,Medium,67,7,Standard Class
TEC-CO-3707,"Canon Wireless Fax, Color",Technology,Copiers,High,89,6,Same Day
TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones,Critical,143,3,First Class
FUR-CH-5443,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,High,60,9,Standard Class
FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,High,125,3,First Class
TEC-PH-5840,"Samsung Smart Phone, Full Size",Technology,Phones,Medium,42,5,Standard Class
FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Medium,106,10,Standard Class
OFF-ST-5691,"Rogers File Cart, Blue",Office Supplies,Storage,Critical,78,5,First Class
TEC-CO-3598,"Brother Fax Machine, Laser",Technology,Copiers,High,75,8,Standard Class
TEC-MA-6138,"StarTech Card Printer, White",Technology,Machines,High,67,9,First Class
FUR-CH-4656,"Hon Executive Leather Armchair, Red",Furniture,Chairs,High,54,7,Standard Class
TEC-AC-4936,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,High,13,3,Standard Class
FUR-CH-4531,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,High,99,6,Standard Class
OFF-AP-4745,"Hoover Stove, White",Office Supplies,Appliances,Medium,77,12,Standard Class
TEC-MA-5014,"Konica Printer, Durable",Technology,Machines,High,23,6,First Class
TEC-PH-5336,"Nokia Audio Dock, Full Size",Technology,Phones,Critical,55,5,Same Day
FUR-BO-3891,"Dania Classic Bookcase, Pine",Furniture,Bookcases,Medium,86,3,First Class
OFF-AP-4958,"KitchenAid Microwave, Silver",Office Supplies,Appliances,High,57,8,Second Class
OFF-AP-3570,"Breville Microwave, Black",Office Supplies,Appliances,Critical,20,7,First Class
FUR-TA-5062,"Lesro Round Table, Adjustable Height",Furniture,Tables,Critical,19,3,Same Day
OFF-ST-3360,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,Medium,16,2,Standard Class
TEC-MA-6148,"StarTech Printer, Red",Technology,Machines,Critical,20,6,First Class
TEC-CO-3686,"Canon Fax Machine, Color",Technology,Copiers,Critical,45,4,Second Class
TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones,Critical,130,1,Second Class
FUR-BO-3903,"Dania Library with Doors, Pine",Furniture,Bookcases,High,62,8,Standard Class
OFF-AP-4967,"KitchenAid Stove, White",Office Supplies,Appliances,Critical,17,6,First Class
TEC-CO-4765,"HP Copy Machine, Color",Technology,Copiers,High,76,7,Standard Class
TEC-PH-5839,"Samsung Smart Phone, Cordless",Technology,Phones,High,94,2,First Class
OFF-AP-4731,"Hoover Microwave, Red",Office Supplies,Appliances,Critical,30,4,First Class
OFF-AP-4738,"Hoover Refrigerator, White",Office Supplies,Appliances,Medium,36,8,Standard Class
FUR-BO-5786,"Safco Library with Doors, Mobile",Furniture,Bookcases,High,52,5,Second Class
FUR-TA-3420,"Bevis Conference Table, Fully Assembled",Furniture,Tables,Medium,25,3,First Class
FUR-TA-5071,"Lesro Wood Table, Adjustable Height",Furniture,Tables,Low,19,7,Standard Class
FUR-BO-3640,"Bush Library with Doors, Mobile",Furniture,Bookcases,Critical,50,3,Same Day
TEC-CO-4790,"HP Wireless Fax, Digital",Technology,Copiers,Medium,47,7,Standard Class
FUR-BO-5778,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,Critical,37,5,Same Day
FUR-TA-4646,"Hon Conference Table, Fully Assembled",Furniture,Tables,Critical,3,1,Same Day
FUR-BO-4848,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,High,76,5,First Class
TEC-AC-5896,"SanDisk Router, Programmable",Technology,Accessories,Critical,42,6,First Class
OFF-AP-4961,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,Medium,21,5,First Class
OFF-AP-4508,"Hamilton Beach Stove, White",Office Supplies,Appliances,Medium,47,9,Standard Class
TEC-PH-5842,"Samsung Smart Phone, with Caller ID",Technology,Phones,High,49,4,Standard Class
TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones,Medium,134,4,Second Class
OFF-ST-6033,"Smead File Cart, Single Width",Office Supplies,Storage,High,183,11,Second Class
TEC-PH-5840,"Samsung Smart Phone, Full Size",Technology,Phones,Medium,42,4,First Class
TEC-CO-4568,"Hewlett Copy Machine, Color",Technology,Copiers,Medium,134,14,Second Class
OFF-AP-3867,"Cuisinart Microwave, White",Office Supplies,Appliances,High,23,9,Standard Class
FUR-BO-5971,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,High,40,9,First Class
FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,High,125,4,First Class
TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,Medium,158,11,Same Day
FUR-TA-5059,"Lesro Conference Table, Rectangular",Furniture,Tables,Medium,23,5,Standard Class
TEC-CO-3595,"Brother Fax Machine, Color",Technology,Copiers,Critical,58,3,Same Day
TEC-MA-5502,"Okidata Inkjet, White",Technology,Machines,Critical,36,4,Second Class
TEC-CO-3706,"Canon Personal Copier, Laser",Technology,Copiers,Critical,30,8,Same Day
TEC-CO-3609,"Brother Wireless Fax, Digital",Technology,Copiers,Low,46,5,Standard Class
OFF-ST-6049,"Smead Lockers, Wire Frame",Office Supplies,Storage,High,97,11,Second Class
FUR-BO-5798,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,Critical,100,5,First Class
FUR-CH-5447,"Office Star Rocking Chair, Black",Furniture,Chairs,Critical,73,7,First Class
FUR-BO-3639,"Bush Library with Doors, Metal",Furniture,Bookcases,High,76,5,Same Day
TEC-CO-6010,"Sharp Wireless Fax, Digital",Technology,Copiers,High,62,7,First Class
FUR-CH-5379,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,Critical,72,4,First Class
FUR-BO-3641,"Bush Library with Doors, Pine",Furniture,Bookcases,Critical,34,2,First Class
OFF-AP-4956,"KitchenAid Microwave, Black",Office Supplies,Appliances,Critical,33,4,First Class
FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,High,106,5,Second Class
FUR-BO-5763,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,Medium,73,5,First Class
TEC-MA-4206,"Epson Printer, Red",Technology,Machines,Critical,21,4,First Class
OFF-ST-4057,"Eldon File Cart, Single Width",Office Supplies,Storage,Critical,261,8,Second Class
TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,High,158,4,Second Class
TEC-PH-5267,"Motorola Smart Phone, Cordless",Technology,Phones,Medium,66,5,Second Class
TEC-CO-4792,"HP Wireless Fax, Laser",Technology,Copiers,High,56,4,Same Day
OFF-ST-5700,"Rogers Lockers, Blue",Office Supplies,Storage,Medium,134,14,First Class
FUR-TA-4711,"Hon Wood Table, Fully Assembled",Furniture,Tables,Medium,10,5,Standard Class
TEC-CO-4592,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,Critical,74,4,First Class
FUR-BO-4848,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,Critical,76,3,Second Class
FUR-TA-5059,"Lesro Conference Table, Rectangular",Furniture,Tables,Critical,23,1,First Class
TEC-MA-5511,"Okidata Printer, Red",Technology,Machines,Critical,20,4,First Class
FUR-CH-4654,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,Low,164,5,Standard Class
TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones,Medium,130,7,Standard Class
TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones,High,77,8,Second Class
FUR-BO-5762,"Safco Classic Bookcase, Pine",Furniture,Bookcases,High,50,8,First Class
TEC-PH-5263,"Motorola Signal Booster, Cordless",Technology,Phones,High,80,14,Second Class
OFF-ST-5708,"Rogers Shelving, Wire Frame",Office Supplies,Storage,Critical,72,14,Same Day
OFF-AP-3872,"Cuisinart Stove, Black",Office Supplies,Appliances,High,28,7,Standard Class
FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Critical,106,2,First Class
FUR-TA-3764,"Chromcraft Conference Table, Fully Assembled",Furniture,Tables,Low,12,6,Standard Class
OFF-ST-6046,"Smead Lockers, Blue",Office Supplies,Storage,Medium,138,11,First Class
FUR-BO-5786,"Safco Library with Doors, Mobile",Furniture,Bookcases,High,52,6,Second Class
FUR-TA-3344,"Barricks Conference Table, Fully Assembled",Furniture,Tables,Medium,21,6,Standard Class
TEC-PH-5269,"Motorola Smart Phone, with Caller ID",Technology,Phones,Critical,49,2,First Class
TEC-CO-4590,"Hewlett Wireless Fax, Color",Technology,Copiers,High,73,4,First Class
FUR-CH-5442,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,Low,83,6,Standard Class
FUR-BO-5968,"Sauder Library with Doors, Pine",Furniture,Bookcases,High,32,7,Second Class
TEC-CO-4578,"Hewlett Fax Machine, Laser",Technology,Copiers,Critical,53,3,First Class
TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones,High,134,7,Second Class
TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,Low,158,5,Standard Class
TEC-CO-3688,"Canon Fax Machine, High-Speed",Technology,Copiers,High,61,4,First Class
FUR-TA-3442,"Bevis Wood Table, with Bottom Storage",Furniture,Tables,Critical,32,4,Second Class
TEC-CO-3709,"Canon Wireless Fax, High-Speed",Technology,Copiers,Medium,53,14,Standard Class
TEC-MA-5502,"Okidata Inkjet, White",Technology,Machines,High,36,6,Second Class
FUR-CH-5411,"Novimex Swivel Stool, Adjustable",Furniture,Chairs,High,50,6,First Class
OFF-BI-4345,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,Medium,40,13,Standard Class
OFF-AP-3873,"Cuisinart Stove, Red",Office Supplies,Appliances,Medium,36,8,Standard Class
OFF-AP-3573,"Breville Microwave, White",Office Supplies,Appliances,Critical,53,3,First Class
TEC-CO-3683,"Canon Fax and Copier, Digital",Technology,Copiers,Critical,37,4,Same Day
TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones,High,143,4,Standard Class
FUR-CH-4531,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,Critical,99,4,Second Class
FUR-CH-5380,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,High,105,5,Standard Class
TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones,Medium,77,6,Second Class
TEC-PH-5089,LG G3,Technology,Phones,High,7,3,First Class
FUR-FU-2871,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,Medium,12,6,Standard Class
OFF-AP-3580,"Breville Stove, Silver",Office Supplies,Appliances,High,22,4,Standard Class
OFF-AP-4505,"Hamilton Beach Stove, Black",Office Supplies,Appliances,High,44,7,Standard Class
FUR-TA-5064,"Lesro Round Table, Rectangular",Furniture,Tables,High,35,5,Second Class
TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones,High,134,7,Standard Class
OFF-BI-4827,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Medium,26,3,First Class
TEC-PH-2879,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,Medium,10,2,First Class
FUR-BO-3626,"Bush Classic Bookcase, Pine",Furniture,Bookcases,Medium,44,8,First Class
TEC-AC-5136,"Logitech Router, Programmable",Technology,Accessories,High,31,5,First Class
FUR-CH-5773,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,High,65,9,Same Day
FUR-BO-5761,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,High,81,4,Second Class
FUR-TA-3412,Bevis Boat-Shaped Conference Table,Furniture,Tables,Medium,11,3,Standard Class
OFF-AP-4966,"KitchenAid Stove, Silver",Office Supplies,Appliances,High,44,6,Standard Class
OFF-AP-4743,"Hoover Stove, Red",Office Supplies,Appliances,High,50,2,First Class
FUR-BO-3642,"Bush Library with Doors, Traditional",Furniture,Bookcases,Critical,47,2,First Class
FUR-BO-3641,"Bush Library with Doors, Pine",Furniture,Bookcases,Critical,34,2,First Class
TEC-CO-3596,"Brother Fax Machine, Digital",Technology,Copiers,High,65,4,Second Class
OFF-AP-4732,"Hoover Microwave, Silver",Office Supplies,Appliances,Critical,25,6,Second Class
TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,Medium,158,4,First Class
TEC-PH-5354,"Nokia Smart Phone, Cordless",Technology,Phones,Critical,36,3,Second Class
TEC-PH-3802,"Cisco Signal Booster, VoIP",Technology,Phones,Critical,82,7,Second Class
TEC-AC-5226,"Memorex Router, USB",Technology,Accessories,Medium,87,14,Standard Class
FUR-BO-4861,"Ikea Library with Doors, Mobile",Furniture,Bookcases,Critical,62,3,First Class
TEC-CO-6009,"Sharp Wireless Fax, Color",Technology,Copiers,Critical,61,4,Second Class
FUR-TA-4712,"Hon Wood Table, Rectangular",Furniture,Tables,Critical,18,2,First Class
FUR-TA-3760,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables,High,9,5,First Class
OFF-AP-3872,"Cuisinart Stove, Black",Office Supplies,Appliances,Critical,28,5,First Class
FUR-BO-5788,"Safco Library with Doors, Traditional",Furniture,Bookcases,High,41,7,Standard Class
TEC-CO-3597,"Brother Fax Machine, High-Speed",Technology,Copiers,High,76,6,Second Class
TEC-PH-5839,"Samsung Smart Phone, Cordless",Technology,Phones,Medium,94,7,Standard Class
TEC-CO-3678,"Canon Copy Machine, Color",Technology,Copiers,High,77,9,Second Class
TEC-PH-5354,"Nokia Smart Phone, Cordless",Technology,Phones,Medium,36,9,Standard Class
FUR-BO-4862,"Ikea Library with Doors, Pine",Furniture,Bookcases,Medium,82,7,Same Day
OFF-AP-4503,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances,High,39,6,Standard Class
TEC-CO-5997,"Sharp Fax Machine, Color",Technology,Copiers,High,54,4,First Class
TEC-PH-5356,"Nokia Smart Phone, with Caller ID",Technology,Phones,High,89,5,Standard Class
TEC-MA-4197,"Epson Inkjet, Durable",Technology,Machines,Critical,33,2,Same Day
TEC-AC-4870,Imation Bio 8GB USBÂ Flash Drive ImationÂ Corp,Technology,Accessories,Medium,16,1,Standard Class
FUR-CH-4656,"Hon Executive Leather Armchair, Red",Furniture,Chairs,Medium,54,4,Second Class
OFF-AP-4743,"Hoover Stove, Red",Office Supplies,Appliances,Medium,50,7,First Class
OFF-ST-6293,Tennsco Regal Shelving Units,Office Supplies,Storage,Medium,14,3,Standard Class
TEC-CO-4792,"HP Wireless Fax, Laser",Technology,Copiers,High,56,5,First Class
OFF-PA-6443,Xerox 1893,Office Supplies,Paper,Medium,19,5,Standard Class
FUR-BO-4849,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,High,56,5,Standard Class
FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,Critical,125,6,Second Class
FUR-BO-3904,"Dania Library with Doors, Traditional",Furniture,Bookcases,High,73,5,Standard Class
TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones,High,77,6,First Class
